"ParkCode","LocationType","StationID","month","variable","mean","sd","N","SE","inc.10.4yr","inc.20.4yr","inc.50.4yr","inc.10.8yr","inc.20.8yr","inc.50.8yr","inc.10.12yr","inc.20.12yr","inc.50.12yr"
"ROVA","Stream","ROVASE","05","ACOLOR",39.604125,23.5902526561996,16,5.89756316404991,0.662,0.58,0.309,0.997,0.988,0.765,1,0.999,0.887
"ROVA","Stream","ROVASE","08","ACOLOR",18.1084615384615,8.6090890074654,26,1.68838126320474,0.932,0.882,0.579,1,1,0.988,1,1,0.999
"ROVA","Stream","ROVASE","05","ANC",2778.42235864741,493.679543783748,16,123.419885945937,1,1,0.974,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","ANC",3522.43758333333,310.988110250973,24,63.4801821822734,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","BP_mmHg",760.051812721111,4.41346730215497,18,1.04026421929963,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","06","BP_mmHg",680.162337002,232.64361412214,20,52.0206935708335,0.981,0.957,0.716,1,1,0.999,1,1,1
"ROVA","Stream","ROVASE","07","BP_mmHg",753.821310448,3.70461433146183,20,0.828376947556859,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","BP_mmHg",754.646548013077,5.08002380013188,26,0.996274634091855,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","09","BP_mmHg",759.001248736,5.47933515646729,20,1.22521658813653,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","10","BP_mmHg",754.609431333333,6.55119935105477,18,1.54413249534525,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","Cl_ueqL",2265.00714285714,1053.10314637723,8,372.328188046114,0.593,0.514,0.269,0.991,0.97,0.683,0.999,0.995,0.819
"ROVA","Stream","ROVASE","08","Cl_ueqL",2667.5,533.243176903639,8,188.52993320501,0.99,0.975,0.769,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","Discharge",4.111625,4.50966845603237,16,1.12741711400809,0.299,0.253,0.134,0.747,0.648,0.314,0.872,0.787,0.409
"ROVA","Stream","ROVASE","06","Discharge",3.2253,4.47242489390028,20,1.00006460870233,0.251,0.213,0.115,0.643,0.546,0.257,0.783,0.685,0.334
"ROVA","Stream","ROVASE","07","Discharge",1.291,0.982955371905508,20,0.21979550304293,0.569,0.491,0.255,0.986,0.961,0.653,0.999,0.993,0.792
"ROVA","Stream","ROVASE","08","Discharge",0.705272727272727,0.397314339009661,22,0.0847077016952156,0.806,0.729,0.418,1,0.999,0.911,1,1,0.975
"ROVA","Stream","ROVASE","09","Discharge",1.3675,2.51010746117904,16,0.627526865294759,0.147,0.126,0.0758,0.354,0.292,0.142,0.46,0.38,0.178
"ROVA","Stream","ROVASE","10","Discharge",1.406975,2.19339104387096,16,0.54834776096774,0.182,0.156,0.0891,0.46,0.381,0.179,0.59,0.494,0.229
"ROVA","Stream","ROVASE","05","DO (%)",91.9111111111111,3.06457729335191,18,0.722327795199817,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","06","DO (%)",91.02,1.92041662146525,20,0.429418211071678,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","07","DO (%)",88.2,3.86563809671015,20,0.86438295606568,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","DO (%)",89.1923076923077,5.18450947164131,26,1.0167659601656,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","09","DO (%)",93.67,4.09082413521568,20,0.914736085033906,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","10","DO (%)",85.3444444444444,4.39467889775568,18,1.03583574991349,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","DO_mg.L",9.55555555555556,0.80713161126826,18,0.190242745212604,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","06","DO_mg.L",8.462,0.489270133114515,20,0.109404127700443,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","07","DO_mg.L",7.701,0.416437270186039,20,0.0931182044500429,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","DO_mg.L",8.18769230769231,0.749849625950738,26,0.147057610576272,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","09","DO_mg.L",9.544,0.846381772761653,20,0.189256717881184,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","10","DO_mg.L",9.32888888888889,1.07963440919431,18,0.254472270647875,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","DOC_mgL",3.5335,0.58048920255739,8,0.205233925766951,0.999,0.996,0.883,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","DOC_mgL",2.1425,0.347922405142296,8,0.123009146001425,0.999,0.996,0.889,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","FPH",8.0333625,0.134204003293493,16,0.0335510008233733,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","FPH",8.1944,0.107968026456179,20,0.0241423846552512,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","NH3_mg/L",0.01525,0.00592211352233546,8,0.00209378331529998,0.718,0.636,0.347,0.999,0.996,0.827,1,1,0.93
"ROVA","Stream","ROVASE","05","NO2_mg/L",0.00763333333333333,0.00417644186678884,6,0.00170502525233825,0.4,0.339,0.175,0.893,0.815,0.438,0.967,0.922,0.564
"ROVA","Stream","ROVASE","08","NO2_mg/L",0.002475,0.0022108498689095,8,0.000781653467245648,0.245,0.207,0.113,0.628,0.531,0.249,0.768,0.669,0.324
"ROVA","Stream","ROVASE","05","NO2+NO3_mg/L",0.5285,0.392825297410585,8,0.138884715810323,0.318,0.269,0.141,0.781,0.684,0.337,0.898,0.82,0.438
"ROVA","Stream","ROVASE","08","NO2+NO3_mg/L",0.837,0.186135434563116,16,0.046533858640779,0.999,0.997,0.904,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","NO3_ueq/L",45.7084325396825,25.5867023425927,8,9.04626536732451,0.471,0.401,0.206,0.95,0.895,0.529,0.99,0.968,0.667
"ROVA","Stream","ROVASE","08","NO3_ueq/L",95.75,35.4833965196601,8,12.5452751492914,0.75,0.669,0.371,1,0.998,0.86,1,1,0.949
"ROVA","Stream","ROVASE","05","pH",7.88444444444444,0.125848752463948,18,0.0296628354237082,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","06","pH",7.938,0.159723445202539,20,0.0357152481073339,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","07","pH",7.909,0.15724268872636,20,0.035160534095698,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","pH",8.07307692307692,0.0814257566507912,26,0.0159689046950555,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","09","pH",8.067,0.180411809626287,20,0.0403413070268128,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","10","pH",7.86333333333333,0.170051895193272,18,0.0400816160815955,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","PO4_ug/L",14.275,6.25431279769637,8,2.21123349545645,0.634,0.553,0.292,0.995,0.983,0.733,1,0.998,0.862
"ROVA","Stream","ROVASE","08","PO4_ug/L",38.3333333333333,8.102287258764,18,1.90972742126446,1,0.999,0.945,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","SO4_ueqL",380.6859375,162.902235030749,8,57.5946375303437,0.651,0.569,0.302,0.997,0.986,0.752,1,0.999,0.877
"ROVA","Stream","ROVASE","08","SO4_ueqL",373,119.992856930259,8,42.4238814146668,0.838,0.765,0.45,1,1,0.936,1,1,0.985
"ROVA","Stream","ROVASE","05","Specific conductance",459.666666666667,88.860763524278,18,20.9446828231437,1,1,0.968,1,1,1,1,1,1
"ROVA","Stream","ROVASE","06","Specific conductance",520.4,88.2558481736032,20,19.7346075928077,1,1,0.993,1,1,1,1,1,1
"ROVA","Stream","ROVASE","07","Specific conductance",597.6,81.1057788842512,20,18.1358034953253,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","Specific conductance",617.692307692308,56.6086701704036,26,11.1018736091318,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","09","Specific conductance",618.3,149.680396353803,20,33.4695541146215,1,0.998,0.915,1,1,1,1,1,1
"ROVA","Stream","ROVASE","10","Specific conductance",616.777777777778,119.892871571227,18,28.2590208346475,1,1,0.967,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","T_Dis_N_mgL",0.7715,0.398199160507115,8,0.140784663328686,0.522,0.448,0.231,0.973,0.935,0.595,0.996,0.985,0.736
"ROVA","Stream","ROVASE","08","T_Dis_N_mgL",1.03871428571429,0.145215716765109,14,0.0388105328078459,1,1,0.994,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","T_Dis_P_ugL",20.75,3.80788655293195,8,1.34629120178363,0.996,0.987,0.823,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","T_Dis_P_ugL",40.2857142857143,7.18361995127774,14,1.91990318960536,1,1,0.958,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","TN_mg/L",0.76075,0.288238211669908,16,0.072059552917477,0.926,0.874,0.568,1,1,0.986,1,1,0.999
"ROVA","Stream","ROVASE","08","TN_mg/L",1.14561538461538,0.180066004992187,26,0.0353138489688406,1,1,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","TotalArea",7.92192708333333,4.83845421317929,16,1.20961355329482,0.644,0.563,0.298,0.996,0.985,0.745,1,0.998,0.871
"ROVA","Stream","ROVASE","06","TotalArea",5.31428333333333,3.48991265247854,20,0.780368192647862,0.672,0.59,0.315,0.998,0.99,0.776,1,0.999,0.895
"ROVA","Stream","ROVASE","07","TotalArea",3.81034166666667,1.49941086990799,20,0.335278463131637,0.951,0.908,0.619,1,1,0.994,1,1,1
"ROVA","Stream","ROVASE","08","TotalArea",2.58545454545455,1.48338575810856,22,0.316258906260455,0.794,0.717,0.408,1,0.999,0.901,1,1,0.971
"ROVA","Stream","ROVASE","09","TotalArea",3.7185625,2.30152890397521,16,0.575382225993803,0.635,0.554,0.293,0.995,0.983,0.734,1,0.998,0.862
"ROVA","Stream","ROVASE","10","TotalArea",4.6720625,4.29339659972148,16,1.07334914993037,0.384,0.326,0.168,0.876,0.794,0.419,0.958,0.907,0.54
"ROVA","Stream","ROVASE","05","TotalVel",0.435317520483753,0.180247506207868,16,0.045061876551967,0.888,0.824,0.509,1,1,0.968,1,1,0.995
"ROVA","Stream","ROVASE","06","TotalVel",0.46137724143071,0.260036056959173,20,0.0581458299961718,0.775,0.696,0.391,1,0.999,0.884,1,1,0.962
"ROVA","Stream","ROVASE","07","TotalVel",0.299669214469715,0.153284641205387,20,0.0342754877641911,0.835,0.762,0.447,1,1,0.934,1,1,0.984
"ROVA","Stream","ROVASE","08","TotalVel",0.251543475615746,0.106808419492944,22,0.0227716315487063,0.942,0.896,0.599,1,1,0.991,1,1,0.999
"ROVA","Stream","ROVASE","09","TotalVel",0.248197995418307,0.241554010751586,18,0.0569348263417515,0.385,0.326,0.169,0.877,0.795,0.42,0.959,0.908,0.542
"ROVA","Stream","ROVASE","10","TotalVel",0.214344709705591,0.139620720624745,16,0.0349051801561864,0.599,0.52,0.272,0.991,0.973,0.691,0.999,0.996,0.826
"ROVA","Stream","ROVASE","05","TP_ug/L",37.925,12.0991184251856,16,3.02477960629641,0.974,0.945,0.687,1,1,0.998,1,1,1
"ROVA","Stream","ROVASE","08","TP_ug/L",51.8153846153846,12.6744370228485,26,2.48566160397337,1,1,0.956,1,1,1,1,1,1
"ROVA","Stream","ROVASE","05","Water Temperature",13.7366666666667,2.63014649558447,18,0.619931474180605,1,1,0.97,1,1,1,1,1,1
"ROVA","Stream","ROVASE","06","Water Temperature",18.911,2.07724741956881,20,0.464486643624188,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","07","Water Temperature",22.027,1.8308758329798,20,0.409396282090438,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","08","Water Temperature",19.6015384615385,2.39255794881995,26,0.46921921801671,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASE","09","Water Temperature",14.641,2.74789278117653,20,0.614447505359168,1,1,0.983,1,1,1,1,1,1
"ROVA","Stream","ROVASE","10","Water Temperature",11.5966666666667,3.1067781684947,18,0.732274636861642,0.997,0.99,0.839,1,1,1,1,1,1
"ROVA","Stream","ROVASF","05","ACOLOR",45.4043333333333,16.3906248382493,18,3.86330732367025,0.96,0.922,0.642,1,1,0.996,1,1,1
"ROVA","Stream","ROVASF","08","ACOLOR",40.1058,14.0501186644174,20,3.14170204255759,0.977,0.95,0.7,1,1,0.999,1,1,1
"ROVA","Stream","ROVASF","05","ANC",1877.86671094672,221.879048954662,18,52.2973933730212,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","ANC",2431.6631,209.714558439724,20,46.8936008542575,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","05","BP_mmHg",758.713596232,5.15132704160284,20,1.15187174393568,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","06","BP_mmHg",755.854366466,3.73638024799751,20,0.835480022430995,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","07","BP_mmHg",753.680308193,4.23359280970413,20,0.946660131155277,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","BP_mmHg",754.997956544,4.27366001114988,20,0.955619429765365,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","09","BP_mmHg",758.212455722727,4.92444202686798,22,1.04989456777993,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","10","BP_mmHg",753.111955266667,6.98181118232965,18,1.64562867732979,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","05","Cl_ueqL",2455.35292857143,1666.63085298431,8,589.242988939961,0.362,0.306,0.159,0.848,0.759,0.39,0.942,0.882,0.506
"ROVA","Stream","ROVASF","08","Cl_ueqL",2723.75,1195.660337578,8,422.729766348601,0.633,0.552,0.292,0.995,0.982,0.731,1,0.998,0.86
"ROVA","Stream","ROVASF","05","Discharge",14.8354666666667,15.9146620598742,18,3.75112182094311,0.336,0.284,0.148,0.811,0.716,0.359,0.919,0.848,0.466
"ROVA","Stream","ROVASF","06","Discharge",16.25751,24.6602266818646,20,5.51419432012033,0.221,0.188,0.104,0.568,0.476,0.222,0.709,0.608,0.288
"ROVA","Stream","ROVASF","07","Discharge",7.20166666666667,5.21077142307446,18,1.22819060282301,0.568,0.49,0.255,0.986,0.96,0.652,0.999,0.993,0.791
"ROVA","Stream","ROVASF","08","Discharge",3.144575,2.43713785453347,16,0.609284463633367,0.484,0.413,0.213,0.957,0.907,0.546,0.992,0.973,0.685
"ROVA","Stream","ROVASF","09","Discharge",6.8793,15.50893748473,20,3.46790384746509,0.13,0.113,0.0696,0.303,0.25,0.125,0.395,0.325,0.155
"ROVA","Stream","ROVASF","10","Discharge",5.70488888888889,8.07540414496855,18,1.9033910105764,0.226,0.192,0.106,0.582,0.488,0.228,0.723,0.622,0.296
"ROVA","Stream","ROVASF","05","DO (%)",99.34,37.6833678235679,20,8.42625720746262,0.961,0.923,0.644,1,1,0.996,1,1,1
"ROVA","Stream","ROVASF","06","DO (%)",107.19,25.8644014652939,20,5.78345598737422,1,0.998,0.916,1,1,1,1,1,1
"ROVA","Stream","ROVASF","07","DO (%)",89.6,20.7393853636784,20,4.63746754847491,1,0.999,0.932,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","DO (%)",92.82,35.5629552972427,20,7.9521185525421,0.958,0.919,0.637,1,1,0.996,1,1,1
"ROVA","Stream","ROVASF","09","DO (%)",81.06,13.8184620973841,20,3.08990205942553,1,1,0.993,1,1,1,1,1,1
"ROVA","Stream","ROVASF","10","DO (%)",73.6,23.760372348043,18,5.60037347027285,0.982,0.958,0.72,1,1,0.999,1,1,1
"ROVA","Stream","ROVASF","05","DO_mg.L",8.96111111111111,1.69646306417339,18,0.399860178903172,1,1,0.973,1,1,1,1,1,1
"ROVA","Stream","ROVASF","06","DO_mg.L",9.317,1.91419104804642,20,0.428026130535336,1,1,0.967,1,1,1,1,1,1
"ROVA","Stream","ROVASF","07","DO_mg.L",7.252,1.50071421593011,20,0.335569900162003,1,1,0.965,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","DO_mg.L",7.853,2.68641044009131,20,0.600699635950929,0.981,0.957,0.716,1,1,0.999,1,1,1
"ROVA","Stream","ROVASF","09","DO_mg.L",7.852,1.29879944564201,20,0.290420384959458,1,1,0.995,1,1,1,1,1,1
"ROVA","Stream","ROVASF","10","DO_mg.L",7.71888888888889,2.11954736813114,18,0.499582105683876,0.996,0.987,0.824,1,1,1,1,1,1
"ROVA","Stream","ROVASF","05","DOC_mgL",3.812,0.549422554012067,8,0.194250206839382,1,0.999,0.938,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","DOC_mgL",3.185,0.556648131998252,8,0.196804834435394,0.998,0.992,0.851,1,1,1,1,1,1
"ROVA","Stream","ROVASF","05","FPH",7.88244444444444,0.350782356223782,18,0.0826801942688105,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","FPH",7.869,0.199125145397089,18,0.0469342468716796,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","NH3_mg/L",0.0531666666666667,0.0399882558516948,12,0.0115436151401998,0.416,0.353,0.182,0.909,0.836,0.458,0.974,0.935,0.587
"ROVA","Stream","ROVASF","05","NO2_mg/L",0.0082,0.0019021518914592,12,0.000549103953286763,0.994,0.983,0.804,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","NO2_mg/L",0.00626666666666667,0.00268634893270314,18,0.000633178515649211,0.899,0.839,0.525,1,1,0.974,1,1,0.996
"ROVA","Stream","ROVASF","05","NO2+NO3_mg/L",0.2988,0.0915772897611629,10,0.0289592817590492,0.917,0.862,0.552,1,1,0.982,1,1,0.998
"ROVA","Stream","ROVASF","08","NO2+NO3_mg/L",0.239833333333333,0.157719447889042,12,0.0455296828475888,0.497,0.425,0.219,0.963,0.917,0.562,0.994,0.978,0.702
"ROVA","Stream","ROVASF","05","NO3_ueq/L",30.2399801587301,15.0516026071789,8,5.32154513563064,0.547,0.47,0.244,0.981,0.949,0.625,0.998,0.99,0.766
"ROVA","Stream","ROVASF","08","NO3_ueq/L",29,12.1655250605964,8,4.30116263352131,0.665,0.583,0.311,0.997,0.989,0.768,1,0.999,0.889
"ROVA","Stream","ROVASF","05","pH",7.737,0.544021090922421,20,0.121646814049613,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","06","pH",7.8,0.308715505211343,20,0.0690308855360753,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","07","pH",7.57,0.192435908674469,20,0.0430299773108053,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","pH",7.68444444444444,0.329816744522349,18,0.0777385522002079,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","09","pH",7.65727272727273,0.309349268137117,22,0.0659534855709171,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","10","pH",7.52111111111111,0.255363383272426,18,0.0601897266595573,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","05","PO4_ug/L",20.2,4.34101882562659,10,1.37275068546493,0.993,0.981,0.794,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","PO4_ug/L",32,16.2368828177198,12,4.68718433280546,0.673,0.591,0.317,0.998,0.99,0.778,1,0.999,0.896
"ROVA","Stream","ROVASF","05","SO4_ueqL",344.786171875,172.425788835665,8,60.9617222685692,0.543,0.467,0.242,0.98,0.948,0.621,0.998,0.989,0.762
"ROVA","Stream","ROVASF","08","SO4_ueqL",251,146.87798629183,8,51.9292100569887,0.444,0.378,0.194,0.932,0.868,0.494,0.984,0.954,0.628
"ROVA","Stream","ROVASF","05","Specific conductance",393.2,56.0278126422376,20,12.5281997698665,1,1,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASF","06","Specific conductance",429,98.9928227063378,20,22.1354680855956,1,0.999,0.933,1,1,1,1,1,1
"ROVA","Stream","ROVASF","07","Specific conductance",492.3,110.696407967206,20,24.7524693079722,1,0.999,0.942,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","Specific conductance",568.5,97.4336481379697,20,21.7868260532296,1,1,0.992,1,1,1,1,1,1
"ROVA","Stream","ROVASF","09","Specific conductance",568.909090909091,142.991477964817,22,30.4858855348465,1,0.998,0.919,1,1,1,1,1,1
"ROVA","Stream","ROVASF","10","Specific conductance",567.555555555556,132.213829579307,18,31.1630984873903,1,0.998,0.909,1,1,1,1,1,1
"ROVA","Stream","ROVASF","05","T_Dis_N_mgL",0.5516,0.093876041198546,10,0.0296862107907208,1,0.998,0.917,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","T_Dis_N_mgL",0.619,0.155221705240529,10,0.0490854130855367,0.975,0.947,0.691,1,1,0.999,1,1,1
"ROVA","Stream","ROVASF","05","T_Dis_P_ugL",29,4.66666666666667,10,1.47572957474524,1,0.999,0.938,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","T_Dis_P_ugL",43.8,14.7633179047108,10,4.66857104000309,0.873,0.807,0.49,1,1,0.96,1,1,0.993
"ROVA","Stream","ROVASF","05","TN_mg/L",0.641555555555556,0.115291049712416,18,0.0271743610205883,1,1,0.982,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","TN_mg/L",0.709,0.163046651380259,20,0.036458339598997,1,0.999,0.934,1,1,1,1,1,1
"ROVA","Stream","ROVASF","05","TotalArea",6.42416666666667,3.69897604273208,18,0.871857014420812,0.726,0.644,0.353,0.999,0.996,0.836,1,1,0.935
"ROVA","Stream","ROVASF","06","TotalArea",6.30223333333333,5.21318367622946,20,1.16570330792413,0.514,0.44,0.227,0.97,0.929,0.584,0.995,0.983,0.724
"ROVA","Stream","ROVASF","07","TotalArea",5.12364814814815,3.0842227338806,18,0.726958269938895,0.695,0.613,0.331,0.999,0.993,0.803,1,1,0.914
"ROVA","Stream","ROVASF","08","TotalArea",3.141375,1.66914173055096,16,0.417285432637741,0.741,0.659,0.364,1,0.997,0.85,1,1,0.944
"ROVA","Stream","ROVASF","09","TotalArea",4.475925,4.44112997884119,20,0.993066852960111,0.403,0.342,0.176,0.897,0.82,0.443,0.969,0.925,0.569
"ROVA","Stream","ROVASF","10","TotalArea",3.843,2.47700275475398,18,0.583835148301434,0.648,0.566,0.301,0.996,0.986,0.749,1,0.999,0.874
"ROVA","Stream","ROVASF","05","TotalVel",1.7746489140894,0.992528099069684,18,0.233941116456789,0.746,0.665,0.367,1,0.997,0.856,1,1,0.947
"ROVA","Stream","ROVASF","06","TotalVel",1.77544353391606,1.0766628571772,20,0.240749133749738,0.727,0.645,0.353,0.999,0.996,0.836,1,1,0.935
"ROVA","Stream","ROVASF","07","TotalVel",1.3312410263719,0.389140251398832,18,0.0917212368655841,0.992,0.979,0.786,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","TotalVel",0.924481001898074,0.308430856134674,16,0.0771077140336686,0.965,0.93,0.656,1,1,0.997,1,1,1
"ROVA","Stream","ROVASF","09","TotalVel",1.00714700877052,0.924813119658257,22,0.197170819606207,0.477,0.408,0.21,0.953,0.901,0.537,0.991,0.97,0.676
"ROVA","Stream","ROVASF","10","TotalVel",1.08254786135618,0.696433958248957,18,0.164151058175476,0.649,0.568,0.301,0.996,0.986,0.751,1,0.999,0.875
"ROVA","Stream","ROVASF","05","TP_ug/L",55.8,21.1462136786039,18,4.98421036285353,0.946,0.902,0.608,1,1,0.993,1,1,0.999
"ROVA","Stream","ROVASF","08","TP_ug/L",76.13,19.5105396618017,20,4.36268929614943,0.999,0.996,0.89,1,1,1,1,1,1
"ROVA","Stream","ROVASF","05","Water Temperature",15.281,3.57603264438179,20,0.799625208259601,1,0.999,0.928,1,1,1,1,1,1
"ROVA","Stream","ROVASF","06","Water Temperature",21.882,3.14135337913957,20,0.702427969710474,1,1,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASF","07","Water Temperature",25.816,2.71936602518811,20,0.608068728802401,1,1,1,1,1,1,1,1,1
"ROVA","Stream","ROVASF","08","Water Temperature",23.069,3.20909054176774,20,0.717574459734429,1,1,0.999,1,1,1,1,1,1
"ROVA","Stream","ROVASF","09","Water Temperature",17.1218181818182,3.55213904216766,22,0.757318588384877,1,1,0.974,1,1,1,1,1,1
"ROVA","Stream","ROVASF","10","Water Temperature",12.9677777777778,3.77940480149914,18,0.890814254663014,0.993,0.979,0.788,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","06","ACOLOR",44.9711818181818,13.3805669815659,88,1.42637323285704,1,1,0.999,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","08","ACOLOR",78.4168372093023,88.7711942221138,86,9.57244405355158,0.796,0.718,0.409,1,0.999,0.902,1,1,0.971
"SAGA","Pond","SAGAPA","06","ANC",910.143962724335,151.188177749901,88,16.1167139003891,1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","08","ANC",1142.35553488372,127.812383157658,86,13.7823637256307,1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","04","BP_mmHg",751.9350822,0,6,0,1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","05","BP_mmHg",754.013007927586,7.41007206322228,58,0.972990129855202,1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","06","BP_mmHg",752.975892443636,4.27356347616214,88,0.455563397254471,1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","07","BP_mmHg",754.187075914737,3.41363803808854,76,0.391571137838273,1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","08","BP_mmHg",755.012403310435,3.70478422076104,92,0.386250455499943,1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","09","BP_mmHg",753.509711376944,6.46260382166257,72,0.761625164403283,1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","10","BP_mmHg",751.844583030323,6.64783126011893,62,0.84427541431094,1,1,1,1,1,1,1,1,1
"SAGA","Pond","SAGAPA","06","CHLA_ugL",2.68254545454545,1.31128307674556,22,0.279566491307143,0.885,0.82,0.504,1,1,0.967,1,1,0.995
"SAGA","Pond","SAGAPA","08","CHLA_ugL",10.725,9.20921139230092,48,1.32923516909228,0.786,0.708,0.4,1,0.999,0.894,1,1,0.967
